game,sport,code,"event",gold,silver,bronze
sydney-2000,sailing,SAL,"Finn - One Person Dinghy (Heavyweight) men",GBR,ITA,SWE
sydney-2000,sailing,SAL,"Mistral - Windsurfer men",AUT,ARG,NZL
sydney-2000,sailing,SAL,"Tornado - Multihull mixed",AUT,AUS,GER
sydney-2000,sailing,SAL,"board Mistral women",ITA,GER,NZL
sydney-2000,sailing,SAL,"fleetmatch race keelboat open Soling mixed",DEN,GER,NOR
sydney-2000,sailing,SAL,"single-handed dinghy open (Laser) mixed",GBR,BRA,AUS
sydney-2000,sailing,SAL,"singlehanded dinghy Europe women",GBR,NED,ARG
sydney-2000,sailing,SAL,"twoperson keelboat open Star mixed",USA,GBR,BRA
sydney-2000,shooting,SHO,"10m air pistol 40 shots women",CHN,SCG,AUS
sydney-2000,shooting,SHO,"10m air pistol 60 shots men",FRA,CHN,BLR
sydney-2000,shooting,SHO,"10m air rifle 40 shots women",USA,KOR,CHN
sydney-2000,shooting,SHO,"10m air rifle 60 shots men",CHN,RUS,RUS
sydney-2000,shooting,SHO,"10m running target 3030 shot men",CHN,MDA,CHN
sydney-2000,shooting,SHO,"25m pistol 3030 shots women",BUL,CHN,BLR
sydney-2000,shooting,SHO,"25m rapid fire pistol 60 shots men",RUS,SUI,ROU
sydney-2000,shooting,SHO,"50m pistol 60 shots men",BUL,BLR,CZE
sydney-2000,shooting,SHO,"50m rifle 3 positions 3x20 shots women",POL,RUS,RUS
sydney-2000,shooting,SHO,"50m rifle 3 positions 3x40 shots men",SLO,FIN,NOR
sydney-2000,shooting,SHO,"50m rifle prone 60 shots men",SWE,DEN,BLR
sydney-2000,shooting,SHO,"double trap 120 targets women",SWE,ITA,USA
sydney-2000,shooting,SHO,"double trap 150 targets men",GBR,AUS,KUW
sydney-2000,shooting,SHO,"skeet (125 targets) men",UKR,CZE,USA
sydney-2000,shooting,SHO,"skeet 75 targets women",AZE,RUS,HUN
sydney-2000,shooting,SHO,"trap 125 targets men",AUS,GBR,ITA
sydney-2000,shooting,SHO,"trap 75 targets women",LTU,FRA,CHN
sydney-2000,softball,SBL,"softball women",USA,JPN,AUS
sydney-2000,swimming,SWM,"100m backstroke men",USA,AUS,GER
sydney-2000,swimming,SWM,"100m backstroke women",ROU,JPN,ESP
sydney-2000,swimming,SWM,"100m breaststroke men",ITA,USA,RUS
sydney-2000,swimming,SWM,"100m breaststroke women",USA,AUS,RSA
sydney-2000,swimming,SWM,"100m butterfly men",SWE,AUS,AUS
sydney-2000,swimming,SWM,"100m butterfly women",NED,SVK,USA
sydney-2000,swimming,SWM,"100m freestyle men",NED,RUS,USA
sydney-2000,swimming,SWM,"100m freestyle women",NED,SWE,USA+USA
sydney-2000,swimming,SWM,"1500m freestyle men",AUS,AUS,USA
sydney-2000,swimming,SWM,"200m backstroke men",USA,USA,AUS
sydney-2000,swimming,SWM,"200m backstroke women",ROU,FRA,JPN
sydney-2000,swimming,SWM,"200m breaststroke men",ITA,RSA,ITA
sydney-2000,swimming,SWM,"200m breaststroke women",HUN,USA,USA
sydney-2000,swimming,SWM,"200m butterfly men",USA,UKR,AUS
sydney-2000,swimming,SWM,"200m butterfly women",USA,AUS,AUS
sydney-2000,swimming,SWM,"200m freestyle men",NED,AUS,ITA
sydney-2000,swimming,SWM,"200m freestyle women",AUS,SVK,CRC
sydney-2000,swimming,SWM,"200m individual medley men",ITA,USA,USA
sydney-2000,swimming,SWM,"200m individual medley women",UKR,ROU,USA
sydney-2000,swimming,SWM,"400m freestyle men",AUS,ITA,USA
sydney-2000,swimming,SWM,"400m freestyle women",USA,USA,CRC
sydney-2000,swimming,SWM,"400m individual medley men",USA,USA,CAN
sydney-2000,swimming,SWM,"400m individual medley women",UKR,JPN,ROU
sydney-2000,swimming,SWM,"4x100m freestyle relay men",AUS,USA,BRA
sydney-2000,swimming,SWM,"4x100m freestyle relay women",USA,NED,SWE
sydney-2000,swimming,SWM,"4x100m medley relay men",USA,AUS,GER
sydney-2000,swimming,SWM,"4x100m medley relay women",USA,AUS,JPN
sydney-2000,swimming,SWM,"4x200m freestyle relay men",AUS,USA,NED
sydney-2000,swimming,SWM,"4x200m freestyle relay women",USA,AUS,GER
sydney-2000,swimming,SWM,50m freestyle men,USA+USA,,NED,
sydney-2000,swimming,SWM,"50m freestyle women",NED,SWE,USA
sydney-2000,swimming,SWM,"800m freestyle women",USA,UKR,USA
sydney-2000,synchronized-swimming,SWA,"duet women",RUS,JPN,FRA
sydney-2000,synchronized-swimming,SWA,"team women",RUS,JPN,CAN
sydney-2000,table-tennis,TTE,"Singles men",CHN,SWE,CHN
sydney-2000,table-tennis,TTE,"Singles women",CHN,CHN,TPE
sydney-2000,table-tennis,TTE,"doubles men",CHN,CHN,FRA
sydney-2000,table-tennis,TTE,"doubles women",CHN,CHN,KOR
sydney-2000,taekwondo,TKW,"49 - 57 kg women",KOR,VIE,TUR
sydney-2000,taekwondo,TKW,"49 kg women",AUS,CUB,TPE
sydney-2000,taekwondo,TKW,"57 - 67 kg women",KOR,NOR,JPN
sydney-2000,taekwondo,TKW,"58 - 68 kg men",USA,KOR,IRI
sydney-2000,taekwondo,TKW,"58 kg men",GRE,ESP,TPE
sydney-2000,taekwondo,TKW,"67 kg women",CHN,RUS,CAN
sydney-2000,taekwondo,TKW,"68 - 80 kg men",CUB,GER,MEX
sydney-2000,taekwondo,TKW,"80 kg men",KOR,AUS,FRA
sydney-2000,tennis,TEN,"Singles men",RUS,GER,FRA
sydney-2000,tennis,TEN,"Singles women",USA,RUS,USA
sydney-2000,tennis,TEN,"doubles men",CAN,AUS,ESP
sydney-2000,tennis,TEN,"doubles women",USA,NED,BEL
sydney-2000,trampoline,GTR,"Individual men",RUS,AUS,CAN
sydney-2000,trampoline,GTR,"Individual women",RUS,UKR,CAN
sydney-2000,triathlon,TRI,"Individual men",CAN,GER,CZE
sydney-2000,triathlon,TRI,"Individual women",SUI,AUS,SUI
sydney-2000,volleyball,VVO,"volleyball men",SCG,RUS,ITA
sydney-2000,volleyball,VVO,"volleyball women",CUB,RUS,BRA
sydney-2000,water-polo,WPO,"water polo men",HUN,RUS,SCG
sydney-2000,water-polo,WPO,"water polo women",AUS,USA,RUS
sydney-2000,weightlifting,WLF,"+75kg women",CHN,POL,USA
sydney-2000,weightlifting,WLF,"105kg heavyweight men",IRI,BUL,QAT
sydney-2000,weightlifting,WLF,"105kg superheavyweight men",IRI,GER,RUS
sydney-2000,weightlifting,WLF,"48kg women",USA,INA,INA
sydney-2000,weightlifting,WLF,"53kg women",CHN,TPE,INA
sydney-2000,weightlifting,WLF,"56kg men",TUR,CHN,CHN
sydney-2000,weightlifting,WLF,"58kg women",MEX,PRK,THA
sydney-2000,weightlifting,WLF,"62kg featherweight men",CRO,GRE,BLR
sydney-2000,weightlifting,WLF,"63kg women",CHN,RUS,GRE
sydney-2000,weightlifting,WLF,"69kg men",BUL,BUL,BLR
sydney-2000,weightlifting,WLF,"69kg women",CHN,HUN,IND
sydney-2000,weightlifting,WLF,"75kg women",COL,NGR,TPE
sydney-2000,weightlifting,WLF,"77kg men",CHN,GRE,ARM
sydney-2000,weightlifting,WLF,"85kg men",GRE,GER,GEO
sydney-2000,weightlifting,WLF,"94kg men",GRE,POL,RUS
sydney-2000,wrestling,WRE,"Bantamweight, Freestyle (≤54 kilograms) Men",AZE,USA,GRE
sydney-2000,wrestling,WRE,"Bantamweight, Greco-Roman (≤54 kilograms) Men",KOR,CUB,PRK
sydney-2000,wrestling,WRE,"Featherweight, Freestyle (≤58 kilograms) Men",IRI,UKR,USA
sydney-2000,wrestling,WRE,"Featherweight, Greco-Roman (≤58 kilograms) Men",BUL,KOR,CHN
sydney-2000,wrestling,WRE,"Heavyweight, Freestyle (>97 kilograms) Men",RUS,KAZ,GEO
sydney-2000,wrestling,WRE,"Heavyweight, Greco-Roman (>97 kilograms) Men",SWE,UKR,USA
sydney-2000,wrestling,WRE,"Light-Heavyweight, Freestyle (≤85 kilograms) Men",RUS,CUB,MKD
sydney-2000,wrestling,WRE,"Light-Heavyweight, Greco-Roman (≤85 kilograms) Men",TUR,HUN,GEO
sydney-2000,wrestling,WRE,"Lightweight, Freestyle (≤63 kilograms) Men",RUS,BUL,KOR
sydney-2000,wrestling,WRE,"Lightweight, Greco-Roman (≤63 kilograms) Men",RUS,CUB,GEO
sydney-2000,wrestling,WRE,"Middleweight, Freestyle (≤76 kilograms) Men",USA,KOR,TUR
sydney-2000,wrestling,WRE,"Middleweight, Greco-Roman (≤76 kilograms) Men",RUS,USA,FIN
sydney-2000,wrestling,WRE,"Super-Heavyweight, Freestyle (≤130 kilograms) Men",RUS,UZB,CUB
sydney-2000,wrestling,WRE,"Super-Heavyweight, Greco-Roman (≤130 kilograms) Men",USA,RUS,BLR
sydney-2000,wrestling,WRE,"Welterweight, Freestyle (≤69 kilograms) Men",CAN,RUS,USA
sydney-2000,wrestling,WRE,"Welterweight, Greco-Roman (≤69 kilograms) Men",CUB,JPN,RUS
nagano-1998,alpine-skiing,ALP,"alpine combined men",AUT,NOR,AUT
nagano-1998,alpine-skiing,ALP,"alpine combined women",GER,GER,GER
nagano-1998,alpine-skiing,ALP,"downhill men",FRA,NOR,AUT
nagano-1998,alpine-skiing,ALP,"downhill women",GER,SWE,FRA
nagano-1998,alpine-skiing,ALP,"giant slalom men",AUT,AUT,SUI
nagano-1998,alpine-skiing,ALP,"giant slalom women",ITA,AUT,GER
nagano-1998,alpine-skiing,ALP,"slalom men",NOR,NOR,AUT
nagano-1998,alpine-skiing,ALP,"slalom women",GER,ITA,AUS
nagano-1998,alpine-skiing,ALP,super-G men,AUT,SUI+AUT,,
nagano-1998,alpine-skiing,ALP,"super-G women",USA,AUT,AUT
nagano-1998,biathlon,BTH,"10km men",NOR,NOR,FIN
nagano-1998,biathlon,BTH,"15km women",BUL,UKR,GER
nagano-1998,biathlon,BTH,"20km men",NOR,ITA,BLR
nagano-1998,biathlon,BTH,"4x75km relay men",GER,NOR,RUS
nagano-1998,biathlon,BTH,"4x75km relay women",GER,RUS,NOR
nagano-1998,biathlon,BTH,"75km women",RUS,GER,GER
nagano-1998,bobsleigh,BOB,"four-man men",GER,SUI,GBR+FRA
nagano-1998,bobsleigh,BOB,two-man men,ITA+CAN,,GER,
nagano-1998,cross-country-skiing,CCS,"10km pursuit men",NOR,AUT,FIN
nagano-1998,cross-country-skiing,CCS,"15km mass start women",RUS,RUS,NOR
nagano-1998,cross-country-skiing,CCS,"30km mass start men",FIN,NOR,ITA
nagano-1998,cross-country-skiing,CCS,"30km women",RUS,ITA,RUS
nagano-1998,cross-country-skiing,CCS,"50km men",NOR,SWE,AUT
nagano-1998,cross-country-skiing,CCS,"5km women",RUS,CZE,NOR
nagano-1998,cross-country-skiing,CCS,"Combined 10km  15km pursuit men",NOR,NOR,KAZ
nagano-1998,cross-country-skiing,CCS,"Combined 5km  10km pursuit women",RUS,RUS,CZE
nagano-1998,cross-country-skiing,CCS,"Relay 4x10km men",NOR,ITA,FIN
nagano-1998,cross-country-skiing,CCS,"Relay 4x5km women",RUS,NOR,ITA
nagano-1998,curling,CUR,"curling men",SUI,CAN,NOR
nagano-1998,curling,CUR,"curling women",CAN,DEN,SWE
nagano-1998,figure-skating,FSK,"Ice dancing mixed",RUS,RUS,FRA
nagano-1998,figure-skating,FSK,"Individual men",RUS,CAN,FRA
nagano-1998,figure-skating,FSK,"Individual women",USA,USA,CHN
nagano-1998,figure-skating,FSK,"Pairs mixed",RUS,RUS,GER
nagano-1998,freestyle-skiing,FRS,"Aerials men",USA,FRA,BLR
nagano-1998,freestyle-skiing,FRS,"Aerials women",USA,CHN,SUI
nagano-1998,freestyle-skiing,FRS,"Moguls men",USA,FIN,FIN
nagano-1998,freestyle-skiing,FRS,"Moguls women",JPN,GER,NOR
nagano-1998,ice-hockey,IHO,"ice hockey men",CZE,RUS,FIN
nagano-1998,ice-hockey,IHO,"ice hockey women",USA,CAN,FIN
nagano-1998,luge,LUG,"Doubles mixed",GER,USA,USA
nagano-1998,luge,LUG,"Singles men",GER,ITA,GER
nagano-1998,luge,LUG,"Singles women",GER,GER,AUT
nagano-1998,nordic-combined,NCB,"Individual men",NOR,FIN,RUS
nagano-1998,nordic-combined,NCB,"Team men",NOR,FIN,FRA
nagano-1998,short-track-speed-skating,STK,"1000m men",KOR,CHN,CAN
nagano-1998,short-track-speed-skating,STK,"1000m women",KOR,CHN,KOR
nagano-1998,short-track-speed-skating,STK,"3000m relay women",KOR,CHN,CAN
nagano-1998,short-track-speed-skating,STK,"5000m relay men",CAN,KOR,CHN
nagano-1998,short-track-speed-skating,STK,"500m men",JPN,CHN,JPN
nagano-1998,short-track-speed-skating,STK,"500m women",CAN,CHN,KOR
nagano-1998,ski-jumping,SJP,"Large Hill Individual men",JPN,FIN,JPN
nagano-1998,ski-jumping,SJP,"Normal Hill Individual men",FIN,JPN,AUT
nagano-1998,ski-jumping,SJP,"Teams men",JPN,GER,AUT
nagano-1998,snowboard,SBD,"Half-pipe men",SUI,NOR,USA
nagano-1998,snowboard,SBD,"Half-pipe women",GER,NOR,USA
nagano-1998,snowboard,SBD,"giant slalom men",CAN,ITA,SUI
nagano-1998,snowboard,SBD,"giant slalom women",FRA,GER,AUT
nagano-1998,speed-skating,SSK,"10000m men",NED,NED,NED
nagano-1998,speed-skating,SSK,"1000m men",NED,NED,JPN
nagano-1998,speed-skating,SSK,"1000m women",NED,USA,CAN
nagano-1998,speed-skating,SSK,"1500m men",NOR,NED,NED
nagano-1998,speed-skating,SSK,"1500m women",NED,GER,USA
nagano-1998,speed-skating,SSK,"3000m women",GER,GER,GER
nagano-1998,speed-skating,SSK,"5000m men",NED,NED,BEL
nagano-1998,speed-skating,SSK,"5000m women",GER,GER,KAZ
nagano-1998,speed-skating,SSK,"500m men",JPN,CAN,CAN
nagano-1998,speed-skating,SSK,"500m women",CAN,CAN,JPN
atlanta-1996,archery,ARC,"individual FITA Olympic round  70m men",USA,SWE,KOR
atlanta-1996,archery,ARC,"individual FITA Olympic round  70m women",KOR,CHN,UKR
atlanta-1996,archery,ARC,"team FITA Olympic round  70m men",USA,KOR,ITA
atlanta-1996,archery,ARC,"team FITA Olympic round  70m women",KOR,GER,POL
atlanta-1996,athletics,ATH,"10000m men",ETH,KEN,MAR
atlanta-1996,athletics,ATH,"10000m walk women",RUS,ITA,CHN
atlanta-1996,athletics,ATH,"10000m women",POR,CHN,ETH
atlanta-1996,athletics,ATH,"100m hurdles women",SWE,SLO,FRA
atlanta-1996,athletics,ATH,"100m men",CAN,NAM,TTO
atlanta-1996,athletics,ATH,"100m women",USA,JAM,USA
atlanta-1996,athletics,ATH,"110m hurdles men",USA,USA,GER
atlanta-1996,athletics,ATH,"1500m men",ALG,ESP,KEN
atlanta-1996,athletics,ATH,"1500m women",RUS,ROU,AUT
atlanta-1996,athletics,ATH,"200m men",USA,NAM,TTO
atlanta-1996,athletics,ATH,"200m women",FRA,JAM,NGR
atlanta-1996,athletics,ATH,"20km walk men",ECU,RUS,MEX
atlanta-1996,athletics,ATH,"3000m steeplechase men",KEN,KEN,ITA
atlanta-1996,athletics,ATH,"400m hurdles men",USA,ZAM,USA
atlanta-1996,athletics,ATH,"400m hurdles women",JAM,USA,USA
atlanta-1996,athletics,ATH,"400m men",USA,GBR,UGA
atlanta-1996,athletics,ATH,"400m women",FRA,AUS,NGR
atlanta-1996,athletics,ATH,"4x100m relay men",CAN,USA,BRA
atlanta-1996,athletics,ATH,"4x100m relay women",USA,BAH,JAM
atlanta-1996,athletics,ATH,"4x400m relay men",USA,GBR,JAM
atlanta-1996,athletics,ATH,"4x400m relay women",USA,NGR,GER
atlanta-1996,athletics,ATH,"5000m men",BDI,KEN,MAR
atlanta-1996,athletics,ATH,"5000m women",CHN,KEN,ITA
atlanta-1996,athletics,ATH,"50km walk men",POL,RUS,ESP
atlanta-1996,athletics,ATH,"800m men",NOR,RSA,KEN
atlanta-1996,athletics,ATH,"800m women",RUS,CUB,MOZ
atlanta-1996,athletics,ATH,"decathlon men",USA,GER,CZE
atlanta-1996,athletics,ATH,"discus throw men",GER,BLR,BLR
atlanta-1996,athletics,ATH,"discus throw women",GER,RUS,BLR
atlanta-1996,athletics,ATH,"hammer throw men",HUN,USA,UKR
atlanta-1996,athletics,ATH,"heptathlon women",SYR,BLR,GBR
atlanta-1996,athletics,ATH,"high jump men",USA,POL,GBR
atlanta-1996,athletics,ATH,"high jump women",BUL,GRE,UKR
atlanta-1996,athletics,ATH,"javelin throw men",CZE,GBR,FIN
atlanta-1996,athletics,ATH,"javelin throw women",FIN,AUS,NOR
atlanta-1996,athletics,ATH,"long jump men",USA,JAM,USA
atlanta-1996,athletics,ATH,"long jump women",NGR,ITA,USA
atlanta-1996,athletics,ATH,"marathon men",RSA,KOR,KEN
atlanta-1996,athletics,ATH,"marathon women",ETH,RUS,JPN
atlanta-1996,athletics,ATH,"pole vault men",FRA,RUS,GER
atlanta-1996,athletics,ATH,"shot put men",USA,USA,UKR
atlanta-1996,athletics,ATH,"shot put women",GER,CHN,RUS
atlanta-1996,athletics,ATH,"triple jump men",USA,GBR,CUB
atlanta-1996,athletics,ATH,"triple jump women",UKR,RUS,CZE
atlanta-1996,badminton,BDM,"Doubles mixed",KOR,KOR,CHN
atlanta-1996,badminton,BDM,"Singles men",DEN,CHN,MAS
atlanta-1996,badminton,BDM,"Singles women",KOR,INA,INA
atlanta-1996,badminton,BDM,"doubles men",INA,MAS,INA
atlanta-1996,badminton,BDM,"doubles women",CHN,KOR,CHN
atlanta-1996,baseball,BBL,"baseball men",CUB,JPN,USA
atlanta-1996,basketball,BKB,"basketball men",USA,SCG,LTU
atlanta-1996,basketball,BKB,"basketball women",USA,BRA,AUS
atlanta-1996,beach-volleyball,VBV,"Beach volleyball men",USA,USA,CAN
atlanta-1996,beach-volleyball,VBV,"Beach volleyball women",BRA,BRA,AUS
atlanta-1996,boxing,BOX,"48-51kg flyweight men",CUB,KAZ,RUS+GER
atlanta-1996,boxing,BOX,"48kg lightflyweight men",BUL,PHI,UKR+ESP
atlanta-1996,boxing,BOX,"51-54kg bantamweight men",HUN,CUB,RUS+THA
atlanta-1996,boxing,BOX,"54-57kg featherweight men",THA,BUL,ARG+USA
atlanta-1996,boxing,BOX,"57-60kg lightweight men",ALG,BUL,USA+ROU
atlanta-1996,boxing,BOX,"60-63.5kg lightwelterweigh men",CUB,GER,KAZ+TUN
atlanta-1996,boxing,BOX,"63.5-67kg welterweight men",RUS,CUB,ROU+PUR
atlanta-1996,boxing,BOX,"67  71kg lightmiddleweight men",USA,CUB,UZB+KAZ
atlanta-1996,boxing,BOX,"71-75kg men",CUB,TUR,ALG+USA
atlanta-1996,boxing,BOX,"75-81kg lightheavyweight men",KAZ,KOR,USA+GER
atlanta-1996,boxing,BOX,"81-91kg heavyweight men",CUB,CAN,USA+GER
atlanta-1996,boxing,BOX,"91kg super heavyweight men",UKR,TGA,RUS+NGR
atlanta-1996,canoe-slalom,CSL,"C1 canoe single men",SVK,CZE,FRA
atlanta-1996,canoe-slalom,CSL,"C2 canoe double men",FRA,CZE,GER
atlanta-1996,canoe-slalom,CSL,"K1 kayak single men",GER,SLO,GER
atlanta-1996,canoe-slalom,CSL,"K1 kayak single women",CZE,USA,FRA
atlanta-1996,canoe-sprint,CSP,"C1 1000m canoe single men",CZE,LAT,HUN
atlanta-1996,canoe-sprint,CSP,"C1 500m canoe single men",CZE,SVK,HUN
atlanta-1996,canoe-sprint,CSP,"C2 1000m canoe double men",GER,ROU,HUN
atlanta-1996,canoe-sprint,CSP,"C2 500m canoe double men",HUN,MDA,ROU
atlanta-1996,canoe-sprint,CSP,"K1 1000m kayak single men",NOR,ITA,AUS
atlanta-1996,canoe-sprint,CSP,"K1 500m kayak single men",ITA,NOR,POL
atlanta-1996,canoe-sprint,CSP,"K1 500m kayak single women",HUN,CAN,ITA
atlanta-1996,canoe-sprint,CSP,"K2 1000m kayak double men",ITA,GER,BUL
atlanta-1996,canoe-sprint,CSP,"K2 500m kayak double men",GER,ITA,AUS
atlanta-1996,canoe-sprint,CSP,"K2 500m kayak double women",SWE,GER,AUS
atlanta-1996,canoe-sprint,CSP,"K4 1000m kayak four men",GER,HUN,RUS
atlanta-1996,canoe-sprint,CSP,"K4 500m kayak four women",GER,SUI,SWE
atlanta-1996,cycling-mountain-bike,MTB,"cross-country men",NED,SUI,FRA
atlanta-1996,cycling-mountain-bike,MTB,"cross-country women",ITA,CAN,USA
atlanta-1996,cycling-road,CRD,"individual road race men",SUI,DEN,GBR
atlanta-1996,cycling-road,CRD,"individual road race women",FRA,ITA,CAN
atlanta-1996,cycling-road,CRD,"individual time trial men",ESP,ESP,GBR
atlanta-1996,cycling-road,CRD,"individual time trial women",RUS,FRA,CAN
atlanta-1996,cycling-track,CTR,"1km time trial men",FRA,USA,JPN
atlanta-1996,cycling-track,CTR,"Individual Pursuit men",ITA,FRA,AUS
atlanta-1996,cycling-track,CTR,"Points Race men",ITA,CAN,AUS
atlanta-1996,cycling-track,CTR,"Sprint individual men",GER,USA,CAN
atlanta-1996,cycling-track,CTR,"Team Pursuit 4000m men",FRA,RUS,AUS
atlanta-1996,cycling-track,CTR,"individual pursuit women",ITA,FRA,GER
atlanta-1996,cycling-track,CTR,"points race women",FRA,NED,AUS
atlanta-1996,cycling-track,CTR,"sprint women",FRA,AUS,NED
atlanta-1996,diving,DIV,"10m platform men",RUS,GER,CHN
atlanta-1996,diving,DIV,"10m platform women",CHN,GER,USA
atlanta-1996,diving,DIV,"3m springboard men",CHN,CHN,USA
atlanta-1996,diving,DIV,"3m springboard women",CHN,RUS,CAN
atlanta-1996,equestrian-dressage,EDR,"individual mixed",GER,NED,NED
atlanta-1996,equestrian-dressage,EDR,"team mixed",GER,NED,USA
atlanta-1996,equestrian-eventing,EVE,"individual mixed",NZL,NZL,USA
atlanta-1996,equestrian-eventing,EVE,"team mixed",AUS,USA,NZL
atlanta-1996,equestrian-jumping,EJP,"individual mixed",GER,SUI,FRA
atlanta-1996,equestrian-jumping,EJP,"team mixed",GER,USA,BRA
atlanta-1996,fencing,FEN,"foil individual men",ITA,FRA,FRA
atlanta-1996,fencing,FEN,"foil individual women",ROU,ITA,ITA
atlanta-1996,fencing,FEN,"foil team men",RUS,POL,CUB
atlanta-1996,fencing,FEN,"foil team women",ITA,ROU,GER
atlanta-1996,fencing,FEN,"sabre individual men",RUS,RUS,FRA
atlanta-1996,fencing,FEN,"sabre team men",RUS,HUN,ITA
atlanta-1996,fencing,FEN,"épée individual men",RUS,CUB,HUN
atlanta-1996,fencing,FEN,"épée individual women",FRA,FRA,HUN
atlanta-1996,fencing,FEN,"épée team men",ITA,RUS,FRA
atlanta-1996,fencing,FEN,"épée team women",FRA,ITA,RUS
atlanta-1996,football,FBL,"football men",NGR,ARG,BRA
atlanta-1996,football,FBL,"football women",USA,CHN,NOR
atlanta-1996,gymnastics-artistic,GAR,"balance beam women",USA,UKR,ROU
atlanta-1996,gymnastics-artistic,GAR,"floor exercises men",GRE,CHN,RUS
atlanta-1996,gymnastics-artistic,GAR,"floor exercises women",UKR,ROU,USA
atlanta-1996,gymnastics-artistic,GAR,"horizontal bar men",GER,BUL,BLR+CHN+RUS
atlanta-1996,gymnastics-artistic,GAR,"individual all-round men",CHN,RUS,BLR
atlanta-1996,gymnastics-artistic,GAR,"individual all-round women",UKR,ROU,ROU+ROU
atlanta-1996,gymnastics-artistic,GAR,"parallel bars men",UKR,USA,BLR
atlanta-1996,gymnastics-artistic,GAR,"pommel horse men",SUI,ROU,RUS
atlanta-1996,gymnastics-artistic,GAR,rings men,ITA,HUN+ROU,,
atlanta-1996,gymnastics-artistic,GAR,"team competition men",RUS,CHN,UKR
atlanta-1996,gymnastics-artistic,GAR,"team competition women",USA,RUS,ROU
atlanta-1996,gymnastics-artistic,GAR,uneven bars women,RUS,CHN+USA,,
atlanta-1996,gymnastics-artistic,GAR,"vault men",RUS,KOR,BLR
atlanta-1996,gymnastics-artistic,GAR,"vault women",ROU,CHN,ROU
atlanta-1996,gymnastics-rhythmic,GRY,"group competition women",ESP,BUL,RUS
atlanta-1996,gymnastics-rhythmic,GRY,"individual all-round women",UKR,RUS,UKR
atlanta-1996,handball,HBL,"handball men",CRO,SWE,ESP
atlanta-1996,handball,HBL,"handball women",DEN,KOR,HUN
atlanta-1996,hockey,HOC,"hockey men",NED,ESP,AUS
atlanta-1996,hockey,HOC,"hockey women",AUS,KOR,NED
atlanta-1996,judo,JUD,"100kg heavyweight men",FRA,ESP,GER+BEL
atlanta-1996,judo,JUD,"48  52kg halflightweight women",FRA,KOR,JPN+CUB
atlanta-1996,judo,JUD,"48kg extralightweight women",PRK,JPN,ESP+CUB
atlanta-1996,judo,JUD,"52  56kg lightweight women",CUB,KOR,ESP+BEL
atlanta-1996,judo,JUD,"56  61kg halfmiddleweight women",JPN,BEL,NED+KOR
atlanta-1996,judo,JUD,"60  66kg halflightweight men",GER,JPN,BRA+CUB
atlanta-1996,judo,JUD,"61  66kg middleweight women",KOR,POL,CHN+NED
atlanta-1996,judo,JUD,"66  72kg halfheavyweight women",BEL,JPN,ITA+CUB
atlanta-1996,judo,JUD,"66  73kg lightweight men",JPN,KOR,USA+FRA
atlanta-1996,judo,JUD,"72kg heavyweight women",CHN,CUB,FRA+GER
atlanta-1996,judo,JUD,"73  81kg halfmiddleweight men",FRA,JPN,KOR+GEO
atlanta-1996,judo,JUD,"81  90kg middleweight men",KOR,UZB,NED+GER
atlanta-1996,judo,JUD,"90  100kg halfheavyweight men",POL,KOR,BRA+FRA
atlanta-1996,judo,JUD,"Atlanta 1996 Judo - 60 kg men",JPN,ITA,GER+MGL
atlanta-1996,modern-pentathlon,MPN,"Individual competition men",KAZ,RUS,HUN
atlanta-1996,rowing,ROW,"double sculls 2x men",ITA,NOR,FRA
atlanta-1996,rowing,ROW,"double sculls 2x women",CAN,CHN,NED
atlanta-1996,rowing,ROW,"eight with coxswain 8 men",NED,GER,RUS
atlanta-1996,rowing,ROW,"eight with coxswain 8 women",ROU,CAN,BLR
